,API,Formation,MD,SS
2522,490251110900,SHNNbs,421,4703
2523,490251110900,SHNNl,351.64,4772.36
2524,490251110900,SHNNu,262.72,4861.28
2525,490251110900,B1,2705.72,2418.28
2526,490251110900,StBR,639.66,4484.34
2527,490251110900,StFT,1021.36,4102.64
2528,490251110900,StAM,1650.55,3473.45
2529,490251110900,StGD,1549.65,3574.35
2548,490250640600,SSXS,169.63,4989.37
2549,490250640600,SSXbase,215.65,4943.35
2550,490250640600,SHNNl,635.25,4523.75
2551,490250640600,SHNNbs,712.04,4446.96
2552,490250650400,SSXS,395.16,4717.84
2553,490250650400,SSXbase,443.02,4669.98
2554,490250650400,SHNNu,799.16,4313.84
2555,490250650400,SHNNl,851.55,4261.45
2556,490251028600,SHNNu,327.57,4904.43
2557,490251028600,SHNNl,411.67,4820.33
2558,490251028600,SHNNbs,488.18,4743.82
2559,490251074400,SHNNu,442.5,4736.5
2560,490251074400,SHNNl,536.23,4642.77
2561,490251074400,SHNNbs,611.4,4567.6
2562,490251074400,SSXbase,83.23,5095.77
2563,490251104100,SSXbase,339,4771
2564,490251104100,SHNNu,699.17,4410.83
2565,490251104100,SHNNbs,860.1,4249.9
2566,490251104100,SSXS,285.36,4824.64
2567,490251104100,SHNNl,794.2,4315.8
2568,490251111200,F1WC,2673.56,2555.94
2569,490251111200,CRLL,2431.29,2798.21
2570,490251111200,F2WCbase,3128.38,2101.12
2571,490251111200,F2WC,3057.47,2172.03
2572,490251111200,NBRRws,1964.91,3264.59
2573,490251111200,NBRRsg,2203.26,3026.24
2574,490251111200,CRLL,2428.36,2801.14
2575,490251111200,F1WCbase,2704.1,2525.4
2576,490251111200,F1WC,2675.45,2554.05
2577,490251111200,SHNNbs,601.03,4628.47
2578,490251111200,SHNNl,531.05,4698.45
2579,490251111200,SHNNu,427.42,4802.08
2580,490251111200,B1,2885.72,2343.78
2581,490251111200,F1WCbase,2836.48,2393.02
2582,490252248100,SHNNbs,945.1,4183.9
2583,490252248100,SSXbase,452.8,4676.2
2584,490252248100,SHNNu,792.71,4336.29
2585,490252248100,SHNNl,875.53,4253.47
2586,490252248100,SSXS,401.12,4727.88
2587,490251116700,SHNNu,434.66,4748.34
2588,490251116700,SHNNl,525.92,4657.08
2589,490251116700,SHNNbs,597.1,4585.9
2590,490251116700,SSXbase,72.37,5110.63
2591,490251038800,F2WCbase,2855.49,2125.51
2592,490251038800,SHNNu,161.95,4819.05
2593,490251038800,F2WC,2804.98,2176.02
2594,490251038800,F1WC,2403.37,2577.63
2595,490251038800,F1WCbase,2516.09,2464.91
2596,490251038800,CRLL,2161.87,2819.13
2597,490251038800,NBRRsg,1933.69,3047.31
2598,490251038800,NBRRws,1707.18,3273.82
2599,490251038800,SHNNbs,323.98,4657.02
2600,490251038800,SHNNl,250.06,4730.94
2601,490251038800,F2WCbase,2848.04,2132.96
2602,490251038800,B1,2632.51,2348.49
2603,490251038800,StAM,1580,3401
2604,490251038800,StFT,947.77,4033.23
2605,490251038800,StGD,1476.5,3504.5
2606,490251038800,StBR,559.77,4421.23
2607,490251038800,StBR,557.7,4423.3
2608,490251042100,F2WCbase,3040.99,2039.01
2609,490251042100,F2WC,2976.48,2103.52
2627,490251085600,F2WCbase,3151.43,2053.57
2628,490251085600,F1WC,2687.18,2517.82
2629,490251085600,CRLL,2448.15,2756.85
2630,490251085600,B1,2905.53,2299.47
2631,490251085600,F2WC,3074.69,2130.31
2632,490250639100,SSXbase,171.16,4979.84
2633,490250639100,SHNNl,639.9,4511.1
2634,490250639100,SHNNu,548.72,4602.28
2635,490250639100,SSXS,123.95,5027.05
2636,490250639100,SHNNbs,710.5,4440.5
2637,490251066300,SHNNu,352.46,4889.54
2638,490251066300,SHNNl,437.88,4804.12
2639,490251066300,SHNNbs,513.07,4728.93
2640,490251068300,SHNNu,431.77,4785.23
2641,490251068300,SHNNl,522.02,4694.98
2642,490251068300,SHNNbs,595.78,4621.22
2643,490251068300,SSXbase,67.85,5149.15
2644,490250649100,SHNNl,819.01,4299.99
2645,490250649100,SSXS,336.04,4782.96
2646,490250649100,SHNNu,720.89,4398.11
2647,490250649100,SSXbase,391.24,4727.76
2648,490251058200,SHNNu,550.34,4657.66
2649,490251058200,SHNNl,636.98,4571.02
2650,490251058200,SHNNbs,709.01,4498.99
2651,490251058200,SSXbase,184.99,5023.01
2652,490251058200,SSXS,132.79,5075.21
2653,490251120600,F1WCBench1Base,2748.85,2475.15
2654,490251120600,SHNNu,519.1,4704.9
2655,490251120600,SHNNl,613.52,4610.48
2656,490251120600,SHNNbs,680.36,4543.64
2657,490251120600,CRLL,2446.62,2777.38
2658,490251120600,F1WC,2684.89,2539.11
2659,490251120600,F2WC,3087.74,2136.26
2660,490251120600,F2WCbase,3159.53,2064.47
2661,490251120600,B1,2906.95,2317.05
2662,490251120600,F1WCBench2Top,2781.94,2442.06
2663,490251120600,F1WCBench3Top,2854.53,2369.47
2664,490251120600,F1WCbase,2859.73,2364.27
2665,490251088000,F2WC,2876.74,2315.45
2666,490251088000,B1,2698.65,2493.54
2667,490250664200,F2WC,2655.37,2396.33
2668,490250664200,B1,2476.1,2575.6
2669,490250664200,F1WC,2250.55,2801.15
2670,490250664200,F1WCbase,2355.07,2696.63
2671,490250664200,CRLL,1998.66,3053.04
2672,490251021100,F2WC,2724.14,2289.86
2673,490251021100,B1,2544.54,2469.46
2674,490251021100,F1WC,2334.77,2679.23
2675,490251021100,F1WCbase,2343.39,2670.61
2676,490251062600,StAM,1630.87,3454.83
2677,490251062600,NBRRws,1761.56,3324.14
2678,490251062600,NBRRsg,1995.31,3090.39
2679,490251062600,CRLL,2221.74,2863.96
2680,490251044600,F1WCbase,2670.11,2491.89
2681,490251044600,NBRRsg,2138.37,3023.63
2682,490251044600,B1,2713.96,2448.04
2683,490251044600,F2WCbase,2952.13,2209.87
2684,490251044600,CRLL,2333.58,2828.42
2685,490251044600,StGD,1707.56,3454.44
2686,490251044600,StFT,1237.74,3924.26
2687,490251044600,StAM,1812.32,3349.68
2688,490251044600,StBR,853.24,4308.76
2689,490251044600,F2WC,2886.66,2275.34
2690,490251044600,SHNNbs,617.29,4544.71
2691,490251044600,NBRRsg,2047.85,3114.15
2692,490251044600,CRLL,2279.14,2882.86
2693,490251044600,NBRRws,1940.63,3221.37
2694,490251044600,F1WC,2519.52,2642.48
2695,490251044600,F1WCbase,2527.76,2634.24
2696,490250953300,F2WC,2719.01,2292.99
2697,490250953300,B1,2538.27,2473.73
2698,490250953300,F1WCbase,2344.49,2667.51
2699,490250953300,F1WC,2319.07,2692.93
2700,490251064300,CRLL,2229.09,2830.91
2701,490251064300,F1WC,2478.25,2581.75
2702,490251064300,F1WCbase,2581.4,2478.6
2703,490251064300,B1,2695.27,2364.73
2704,490251064300,F2WC,2866.74,2193.26
2705,490251064300,NBRRsg,1999.73,3060.27
2706,490250959100,CRLL,2084.65,2919.35
2707,490250959100,F1WCbase,2353.71,2650.29
2708,490250959100,F2WC,2723.38,2280.62
2709,490250959100,F1WC,2331.46,2672.54
2710,490250959100,B1,2553.91,2450.09
2711,490251044400,F2WCbase,2793.27,2180.73
2712,490251044400,F2WC,2739.3,2234.7
2713,490251044400,F1WC,2359.11,2614.89
2714,490251044400,B1,2567.7,2406.3
2715,490251044400,F1WCbase,2382.4,2591.6
2716,490251064400,F2WC,2896.43,2152.57
2717,490251064400,NBRRws,1823.5,3225.5
2718,490251064400,NBRRsg,2055.5,2993.5
2719,490251064400,CRLL,2254.8,2794.2
2720,490251064400,F1WC,2501.31,2547.69
2721,490251064400,F1WCbase,2615.09,2433.91
2722,490251064400,B1,2721.97,2327.03
2723,490251064400,SHNNbs,415,4634
2724,490251144500,B1,2505.28,2516.72
2725,490251144500,F2WC,2686.38,2335.62
2726,490251144500,F1WC,2296.86,2725.14
2727,490251144500,F1WCbase,2395.47,2626.53
2728,490251107900,SHNNu,327.73,4910.27
2729,490251107900,SHNNl,415.77,4822.23
2730,490251107900,SHNNbs,487.61,4750.39
2731,490251125300,SHNNbs,767.61,4394.89
2732,490251125300,SHNNu,606.68,4555.82
2733,490251125300,SSXS,188.76,4973.74
2734,490251125300,SHNNl,695.55,4466.95
2735,490251125300,SSXbase,235.6,4926.9
2736,490251115400,SHNNu,357.13,4903.87
2737,490251115400,SHNNl,441.4,4819.6
2738,490251085300,F2WCbase,3166.13,2085.87
2739,490251085300,B1,2910.12,2341.88
2740,490251085300,F1WCBench1Base,2759.64,2492.36
2741,490251085300,F1WCBench2Base,2850.07,2401.93
2742,490251085300,F1WC,2685.3,2566.7
2743,490251085300,CRLL,2442.57,2809.43
2744,490251085300,F2WC,3090.85,2161.15
2745,490251085300,NBRRws,2019.33,3232.67
2746,490251085300,CRLL,2438.49,2813.51
2747,490251085300,NBRRsg,2222.77,3029.23
2748,490251085300,F1WC,2681.52,2570.48
2749,490251085300,F1WCbase,2863.11,2388.89
2750,490251085300,F1WCBench2Top,2777.26,2474.74
2751,490251085300,F1WCBench3Top,2856.2,2395.8
2752,490251085300,F1WCbase,2863.71,2388.29
2753,490252264500,SHNNbs,937.1,4205.9
2754,490252264500,SSXbase,420.01,4722.99
2755,490252264500,SSXS,374.7,4768.3
2756,490252264500,SHNNu,771.96,4371.04
2757,490252264500,SHNNl,868.92,4274.08
2758,490252267700,SHNNu,398.86,4785.14
2759,490252267700,SHNNl,477.41,4706.59
2760,490252267700,SHNNbs,537.79,4646.21
2761,490252267700,SSXbase,23.75,5160.25
2762,490252305400,OPCH,5419.91,-255.21
2763,490252305400,C1 Dolo,5581.77,-417.07
2764,490252305400,B Sand,5521.53,-356.83
2765,490252305400,A Sand,5475.32,-310.62
2766,490252305400,B Dolo,5500.96,-336.26
2767,490252305400,MNKT,5398.6,-233.9
2768,490252305400,F2WC,2942.78,2221.92
2769,490252305400,SHNNu,350.62,4814.08
2770,490252305400,SHNNl,438.07,4726.63
2771,490252305400,F2WCbase,3021.81,2142.89
2772,490252305400,CRMT,4461.45,703.25
2773,490252305400,CRLL,2314.22,2850.48
2774,490252305400,ALCV,4547.54,617.16
2775,490252305400,SHNNbs,511.17,4653.53
2776,490252305400,F1WC,2557.47,2607.23
2777,490252305400,F1WCbase,2584.76,2579.94
2778,490252305400,CRLL,2315.28,2849.42
2779,490252305400,NBRRws,1854.77,3309.93
2780,490252305400,NBRRsg,2096.96,3067.74
2781,490252305400,MWRY,3463.11,1701.59
2782,490252305400,DKOT,3850.49,1314.21
2783,490252305400,LKOT,3923.52,1241.18
2784,490252305400,DKOT,3852.21,1312.49
2785,490252305400,CRMT,4460.75,703.95
2786,490252305400,MRSN,3934.08,1230.62
2787,490252305400,F1WC,2559.97,2604.73
2788,490252305400,F2WC,3021.81,2142.89
2789,490252305400,B1,2773.16,2391.54
2790,490252305400,F1WCbase,2724.63,2440.07
2791,490252305400,LKOT,3900.69,1264.01
2792,490252305400,F3WC,3195.36,1969.34
2793,490252305400,MDDY,3690.89,1473.81
2794,490252305400,MRSN,3932.46,1232.24
2795,490252305400,MWRY,3464.4,1700.3
2796,490252305400,RDPK,4573.45,591.25
2797,490252305400,THRM,3713.46,1451.24
2798,490251112600,SSXS,275.6,4898.4
2799,490251112600,SSXbase,324,4850
2800,490251112600,SHNNu,700.09,4473.91
2801,490251112600,SHNNl,793.86,4380.14
2802,490251112600,SHNNbs,863.43,4310.57
2803,490251116200,SHNNu,363.73,4767.27
2804,490251116200,SHNNl,429.44,4701.56
2805,490251116200,SHNNbs,500.39,4630.61
2806,490251036700,F2WC,2879.84,2132.16
2807,490251036700,F2WCbase,2924.75,2087.25
2808,490251036700,StAM,1645.32,3366.68
2809,490251036700,StFT,1004.57,4007.43
2810,490251036700,SHNNl,304.4,4707.6
2811,490251036700,NBRRws,1772.02,3239.98
2812,490251036700,CRLL,2225.19,2786.81
2813,490251036700,F1WCbase,2587.51,2424.49
2814,490251036700,SHNNbs,376.94,4635.06
2815,490251036700,SHNNu,213.73,4798.27
2816,490251036700,NBRRsg,2007.49,3004.51
2817,490251036700,F1WC,2473.98,2538.02
2818,490251036700,B1,2703.56,2308.44
2819,490251036700,StAM,1640.38,3371.62
2820,490251036700,StBR,609.82,4402.18
2821,490251036700,StGD,1538.81,3473.19
2822,490251056800,F2WCbase,3065.1,2008.9
2823,490251056800,F2WC,3003.03,2070.97
2824,490251056800,F1WC,2608.53,2465.47
2825,490251056800,F1WCbase,2783.18,2290.82
2826,490251056800,F1WCBench3Top,2755.38,2318.62
2827,490251056800,F1WCBench2Base,2747.55,2326.45
2828,490251056800,F1WCBench1Base,2635.46,2438.54
2829,490251056800,F1WCBench2Top,2645.02,2428.98
2830,490251056800,CRLL,2365.23,2708.77
2831,490251056800,NBRRws,1925.55,3148.45
2832,490251056800,NBRRsg,2154.94,2919.06
2833,490251056800,B1,2835.3,2238.7
2834,490251078800,SHNNl,755.29,4412.71
2835,490251078800,SHNNu,666.82,4501.18
2836,490251078800,CRLL,2620.98,2547.02
2837,490251078800,SHNNbs,829.94,4338.06
2838,490251078800,NBRRws,2149.55,3018.45
2839,490251078800,NBRRsg,2408.28,2759.72
2840,490250945000,StFT,893.01,4123.99
2841,490250945000,StGD,1436.79,3580.21
2842,490250945000,SHNNl,188.23,4828.77
2843,490250945000,SHNNu,93.6,4923.4
2844,490250945000,SHNNbs,258.68,4758.32
2845,490250945000,NBRRws,1669.82,3347.18
2846,490250945000,NBRRsg,1885.49,3131.51
2847,490250945000,CRLL,2119.27,2897.73
2848,490250945000,F1WC,2371.23,2645.77
2849,490250945000,F1WCbase,2462.43,2554.57
2850,490250945000,B1,2574.54,2442.46
2851,490250945000,F2WC,2755.47,2261.53
2852,490250945000,F2WCbase,2794.89,2222.11
2853,490250945000,StBR,502.46,4514.54
2854,490250945000,StAM,1542.71,3474.29
2855,490251092000,B Dolo,5516.13,-359.13
2856,490251092000,C1 Dolo,5597.65,-440.65
2857,490251092000,A Sand,5489.71,-332.71
2858,490251092000,OPCH,5434.35,-277.35
2859,490251092000,B Sand,5536.74,-379.74
2860,490251092000,MNKT,5413.63,-256.63
2861,490251092000,F2WC,2972.4,2184.6
2862,490251092000,SHNNl,462.56,4694.44
2863,490251092000,SHNNu,373.33,4783.67
2864,490251092000,F1WC,2586.15,2570.85
2865,490251092000,CRLL,2353.93,2803.07
2866,490251092000,CRMT,4478.44,678.56
2867,490251092000,ALCV,4564.08,592.92
2868,490251092000,B1,2804.06,2352.94
2869,490251092000,SHNNbs,539.56,4617.44
2870,490251092000,NBRRws,1893.08,3263.92
2871,490251092000,NBRRsg,2129.33,3027.67
2872,490251092000,F1WC,2584.18,2572.82
2873,490251092000,F1WCbase,2622.19,2534.81
2874,490251092000,CRLL,2352,2805
2875,490251092000,MWRY,3500.7,1656.3
2876,490251092000,CRMT,4476.75,680.25
2877,490251092000,MRSN,3967.82,1189.18
2878,490251092000,DKOT,3883.91,1273.09
2879,490251092000,DKOT,3884.95,1272.05
2880,490251092000,LKOT,3958.69,1198.31
2881,490251092000,F2WCbase,3050.94,2106.06
2882,490251092000,F3WC,3225.15,1931.85
2883,490251092000,MRSN,3966.26,1190.74
2884,490251092000,MWRY,3501.83,1655.17
2885,490251092000,RDPK,4588.79,568.21
2886,490251072600,SHNNu,313.02,4923.98
2887,490251072600,SHNNl,397.27,4839.73
2888,490251072600,F1WCBench1Base,2613.15,2623.85
2889,490251072600,F1WC,2548.23,2688.77
2890,490251072600,F2WC,2948.27,2288.73
2891,490251072600,B1,2771.98,2465.02
2892,490251072600,SHNNbs,470.52,4766.48
2893,490251072600,F1WCBench2Base,2710.05,2526.95
2894,490251072600,F1WCBench2Top,2661.08,2575.92
2895,490251072600,F1WCBench3Top,2718.38,2518.62
2896,490251072600,F1WCbase,2727.6,2509.4
2897,490251065200,SHNNu,313.03,4925.97
2898,490251065200,SHNNl,399.51,4839.49
2899,490250638000,SSXbase,267.09,4891.91
2900,490250638000,SSXS,216.65,4942.35
2901,490250638000,SHNNu,641.78,4517.22
2902,490250638000,SHNNl,731.85,4427.15
2903,490251118800,SHNNu,425.26,4815.24
2904,490251118800,SHNNl,503.58,4736.92
2905,490251118800,SHNNbs,581.14,4659.36
2906,490251118800,SSXbase,62.53,5177.97
2907,490250647700,SHNNl,840.1,4299.9
2908,490250647700,SHNNu,749.92,4390.08
2909,490250647700,SSXbase,380.18,4759.82
2910,490250647700,SSXS,329.35,4810.65
2911,490251074000,SHNNu,379.88,4774.12
2912,490251074000,SHNNl,470.13,4683.87
2913,490251074000,SHNNbs,545.58,4608.42
2914,490251069800,SHNNu,359.41,4708.59
2915,490251069800,SHNNl,459.13,4608.87
2916,490251069800,SHNNbs,531.52,4536.48
2917,490251069800,SSXS,80.74,4987.26
2918,490251069800,SSXbase,116.06,4951.94
2919,490251112700,SHNNu,614.43,4559.57
2920,490251112700,SHNNl,706.19,4467.81
2921,490251112700,SHNNbs,776.77,4397.23
2922,490251112700,SSXbase,241.34,4932.66
2923,490251112700,SSXS,193.94,4980.06
2924,490251109500,SHNNu,268.32,4932.68
2925,490251109500,SHNNl,352.11,4848.89
2926,490250952400,F2WC,2791.7,2228.6
2927,490250952400,SHNNu,114.94,4905.36
2928,490250952400,SHNNl,215.54,4804.76
2929,490250952400,SHNNbs,286.1,4734.2
2930,490250952400,NBRRws,1699.84,3320.46
2931,490250952400,NBRRsg,1918.04,3102.26
2932,490250952400,F2WCbase,2825.93,2194.37
2933,490250952400,B1,2608.13,2412.17
2934,490250952400,F1WC,2408.25,2612.05
2935,490250952400,F1WCbase,2492.5,2527.8
2936,490250952400,CRLL,2147.42,2872.88
2937,490250952400,StBR,528.83,4491.47
2938,490250952400,StAM,1576.22,3444.08
2939,490250952400,StFT,910.98,4109.32
2940,490250952400,StGD,1470.64,3549.66
2941,490251118300,F2WCbase,3038.9,2049.1
2942,490251118300,F1WC,2576.14,2511.86
2943,490251118300,NBRRws,1877.36,3210.64
2944,490251118300,F1WCBench2Base,2718.2,2369.8
2945,490251118300,F1WCBench3Top,2727.29,2360.71
2946,490251118300,SHNNu,472.28,4615.72
2947,490251118300,SHNNl,557.21,4530.79
2948,490251118300,SSXbase,94.58,4993.42
2949,490251118300,SHNNbs,620.91,4467.09
2950,490251118300,F2WC,2973.5,2114.5
2951,490251118300,F1WCbase,2755.2,2332.8
2952,490251118300,B1,2806.02,2281.98
2953,490251118300,NBRRsg,2108.92,2979.08
2954,490251118300,CRLL,2331.68,2756.32
2955,490251118300,F1WCBench1Base,2610.97,2477.03
2956,490251118300,F1WCBench2Top,2635.61,2452.39
2957,490251065700,SHNNu,283.21,4924.79
2958,490251065700,SHNNl,369.79,4838.21
2959,490250636700,SHNNu,655.3,4521.7
2960,490250636700,SHNNl,743.81,4433.19
2961,490250636700,SSXbase,281.47,4895.53
2962,490250636700,SSXS,231.39,4945.61
2963,490251034800,SHNNu,283.07,4836.93
2964,490251034800,SHNNl,372.09,4747.91
2965,490251034800,SHNNbs,445.54,4674.46
2966,490251070800,SHNNu,469.94,4613.06
2967,490251070800,SHNNl,564.31,4518.69
2968,490251070800,SSXbase,93.7,4989.3
2969,490251070800,SSXS,46.82,5036.18
2970,490250646400,SSXS,376.64,4773.36
2971,490250646400,SSXbase,419.18,4730.82
2972,490250646400,SHNNu,752.9,4397.1
2973,490250646400,SHNNl,850.5,4299.5
2974,490250646400,SHNNbs,917.31,4232.69
2975,490251101800,SHNNu,291.55,4934.45
2976,490251101800,SHNNl,377.32,4848.68
2977,490252269600,SSXS,148.82,4958.18
2978,490252269600,SSXbase,195.96,4911.04
2979,490252269600,SHNNu,490.06,4616.94
2980,490252269600,SHNNl,587.41,4519.59
2981,490252269600,SHNNbs,658.12,4448.88
2982,490251110100,SHNNu,292.94,4917.06
2983,490251110100,SHNNl,377.61,4832.39
2984,490252284300,MNKT,5271.68,-62.68
2985,490252284300,OPCH,5292.13,-83.13
2986,490252284300,C1 Dolo,5447.62,-238.62
2987,490252284300,B Sand,5385.59,-176.59
2988,490252284300,B Dolo,5369.1,-160.1
2989,490252284300,A Sand,5349.02,-140.02
2990,490252284300,B1,2711.89,2497.11
2991,490252284300,F2WC,2885.46,2323.54
2992,490252284300,F1WCBench1Base,2562.75,2646.25
2993,490252284300,F1WC,2486.67,2722.33
2994,490252284300,F1WCBench2Base,2647.75,2561.25
2995,490252284300,F1WCBench2Top,2596.33,2612.67
2996,490252284300,F1WCBench3Top,2654.05,2554.95
2997,490252284300,F1WCbase,2666.64,2542.36
2998,490252284300,F2WCbase,2966.57,2242.43
2999,490251038900,F2WCbase,3051.86,2066.14
3000,490251038900,B1,2820.19,2297.81
3001,490251038900,F1WCbase,2770.93,2347.07
3002,490251038900,CRLL,2347.59,2770.41
3003,490251038900,F1WCBench1Base,2631.56,2486.44
3004,490251038900,F1WCBench3Top,2759.41,2358.59
3005,490251038900,F2WC,2985.45,2132.55
3006,490251038900,F1WC,2593.45,2524.55
3007,490251038900,NBRRws,1884.23,3233.77
3008,490251038900,NBRRsg,2119.78,2998.22
3009,490251038900,F1WCBench2Base,2737.94,2380.06
3010,490251038900,F1WCBench2Top,2685.1,2432.9
3011,490251084500,F2WC,2896.92,2145.08
3012,490251084500,F2WCbase,2954.44,2087.56
3013,490251084500,StFT,1018.05,4023.95
3014,490251084500,NBRRws,1790.56,3251.44
3015,490251084500,NBRRsg,2023.49,3018.51
3016,490251084500,CRLL,2249.21,2792.79
3017,490251084500,F1WC,2500.77,2541.23
3018,490251084500,F1WCbase,2607.16,2434.84
3019,490251084500,B1,2723.99,2318.01
3020,490251084500,StAM,1664.5,3377.5
3021,490251084500,StBR,630.8,4411.2
3033,490251076900,F1WCbase,2741.07,2366.93
3034,490251076900,B1,2790.35,2317.65
3035,490251076900,NBRRsg,2089.68,3018.32
3036,490251076900,CRLL,2314.51,2793.49
3037,490251076900,F1WCBench2Base,2714.6,2393.4
3038,490251076900,F1WCBench3Top,2730,2378
3039,490251076900,F1WCBench2Top,2658.98,2449.02
3040,490251076900,F3WC,3203.39,1904.61
3041,490251076900,MWRY,3475.4,1632.6
3042,490251076900,THRM,3723.68,1384.32
3043,490251076900,MDDY,3715.44,1392.56
3044,490251076900,DKOT,3868.48,1239.52
3045,490251076900,LKOT,3939.12,1168.88
3046,490251076900,SHNNl,547.76,4560.24
3047,490251076900,SHNNbs,617.5,4490.5
3048,490251076900,F2WCbase,3025.22,2082.78
3049,490251076900,F2WC,2961.04,2146.96
3050,490251076900,F1WC,2563.98,2544.02
3051,490251076900,NBRRws,1861.77,3246.23
3052,490251076900,F1WCBench1Base,2576.41,2531.59
3053,490251076900,F3WCbase,3213.11,1894.89
3054,490251076900,MRSN,3952.07,1155.93
3055,490250636100,SHNNu,598.93,4583.07
3056,490250636100,SHNNl,690.71,4491.29
3057,490250636100,SSXbase,289.86,4892.14
3058,490250636100,SSXS,240.28,4941.72
3059,490251072700,SHNNu,272.94,4924.06
3060,490251072700,SHNNl,356.26,4840.74
3061,490250967900,SHNNu,768.66,4383.34
3062,490251044800,SHNNu,280.61,4882.39
3063,490251044800,SHNNl,370.72,4792.28
3064,490251044800,SHNNbs,441.26,4721.74
3065,490251069900,SHNNbs,683.17,4430.83
3066,490251069900,SHNNu,543.94,4570.06
3067,490251069900,SHNNl,637.32,4476.68
3068,490251069900,SSXbase,169.55,4944.45
3069,490251069900,SSXS,119.04,4994.96
3070,490251120700,MNKT,5369.12,-154.12
3071,490251120700,OPCH,5389.69,-174.69
3072,490251120700,C1 Dolo,5534.97,-319.97
3073,490251120700,B Sand,5472.76,-257.76
3074,490251120700,B Dolo,5452.96,-237.96
3075,490251120700,F2WC,2911.81,2303.19
3076,490251120700,F1WC,2512.56,2702.44
3077,490251120700,B1,2736.39,2478.61
3078,490251120700,F1WCBench1Base,2591.74,2623.26
3079,490251120700,F1WCBench2Base,2670.97,2544.03
3080,490251120700,F1WCBench2Top,2619.89,2595.11
3081,490251120700,F1WCBench3Top,2680.36,2534.64
3082,490251120700,F1WCbase,2689.4,2525.6
3083,490251120700,F2WCbase,2986.84,2228.16
3084,490251124600,SHNNu,578.25,4628.75
3085,490251124600,SHNNl,662.79,4544.21
3086,490251124600,SHNNbs,732.35,4474.65
3087,490251124600,SSXbase,204.78,5002.22
3088,490251124600,SSXS,155.55,5051.45
3089,490252273800,SHNNu,292.12,4881.88
3090,490252273800,SHNNl,378.9,4795.1
3091,490252273800,SHNNbs,454.4,4719.6
3092,490251043900,MNKT,5274.93,-34.93
3093,490251043900,A Sand,5343.54,-103.54
3094,490251043900,B Sand,5390.56,-150.56
3095,490251043900,C1 Dolo,5453.23,-213.23
3096,490251043900,B Dolo,5371.36,-131.36
3097,490251043900,CRMT,4361.83,878.17
3098,490251043900,THRM,3623.96,1616.04
3099,490251043900,LKOT,3815.34,1424.66
