API,Formation,MD,Datum Elevation
490251044600,NBRRsg,2047.85,
490251044600,CRLL,2279.14,
490251044600,NBRRws,1940.63,
490251044600,F1WC,2519.52,
490251044600,F1WCbase,2527.76,
490250953300,F2WC,2719.01,
490250953300,B1,2538.27,
490250953300,F1WCbase,2344.49,
490250953300,F1WC,2319.07,
490251064300,CRLL,2229.09,
490251064300,F1WC,2478.25,
490251064300,F1WCbase,2581.4,
490251064300,B1,2695.27,
490251064300,F2WC,2866.74,
490251064300,NBRRsg,1999.73,
490250959100,CRLL,2084.65,
490250959100,F1WCbase,2353.71,
490250959100,F2WC,2723.38,
490250959100,F1WC,2331.46,
490250959100,B1,2553.91,
490251044400,F2WCbase,2793.27,
490251044400,F2WC,2739.3,
490251044400,F1WC,2359.11,
490251044400,B1,2567.7,
490251044400,F1WCbase,2382.4,
490251064400,F2WC,2896.43,
490251064400,NBRRws,1823.5,
490251064400,NBRRsg,2055.5,
490251064400,CRLL,2254.8,
490251064400,F1WC,2501.31,
490251064400,F1WCbase,2615.09,
490251064400,B1,2721.97,
490251064400,SHNNbs,415,
490251144500,B1,2505.28,
490251144500,F2WC,2686.38,
490251144500,F1WC,2296.86,
490251144500,F1WCbase,2395.47,
490251107900,SHNNu,327.73,
490251107900,SHNNl,415.77,
490251107900,SHNNbs,487.61,
490251125300,SHNNbs,767.61,
490251125300,SHNNu,606.68,
490251125300,SSXS,188.76,
490251125300,SHNNl,695.55,
490251125300,SSXbase,235.6,
490251115400,SHNNu,357.13,
490251115400,SHNNl,441.4,
490251085300,F2WCbase,3166.13,
490251085300,B1,2910.12,
490251085300,F1WCBench1Base,2759.64,
490251085300,F1WCBench2Base,2850.07,
490251085300,F1WC,2685.3,
490251085300,CRLL,2442.57,
490251085300,F2WC,3090.85,
490251085300,NBRRws,2019.33,
490251085300,CRLL,2438.49,
490251085300,NBRRsg,2222.77,
490251085300,F1WC,2681.52,
490251085300,F1WCbase,2863.11,
490251085300,F1WCBench2Top,2777.26,
490251085300,F1WCBench3Top,2856.2,
490251085300,F1WCbase,2863.71,
490252264500,SHNNbs,937.1,
490252264500,SSXbase,420.01,
490252264500,SSXS,374.7,
490252264500,SHNNu,771.96,
490252264500,SHNNl,868.92,
490252267700,SHNNu,398.86,
490252267700,SHNNl,477.41,
490252267700,SHNNbs,537.79,
490252267700,SSXbase,23.75,
490252305400,OPCH,5419.91,
490252305400,C1 Dolo,5581.77,
490252305400,B Sand,5521.53,
490252305400,A Sand,5475.32,
490252305400,B Dolo,5500.96,
490252305400,MNKT,5398.6,
490252305400,F2WC,2942.78,
490252305400,SHNNu,350.62,
490252305400,SHNNl,438.07,
490252305400,F2WCbase,3021.81,
490252305400,CRMT,4461.45,
490252305400,CRLL,2314.22,
490252305400,ALCV,4547.54,
490252305400,SHNNbs,511.17,
490252305400,F1WC,2557.47,
490252305400,F1WCbase,2584.76,
490252305400,CRLL,2315.28,
490252305400,NBRRws,1854.77,
490252305400,NBRRsg,2096.96,
490252305400,MWRY,3463.11,
490252305400,DKOT,3850.49,
490252305400,LKOT,3923.52,
490252305400,DKOT,3852.21,
490252305400,CRMT,4460.75,
490252305400,MRSN,3934.08,
490252305400,F1WC,2559.97,
490252305400,F2WC,3021.81,
490252305400,B1,2773.16,
490252305400,F1WCbase,2724.63,
490252305400,LKOT,3900.69,
490252305400,F3WC,3195.36,
490252305400,MDDY,3690.89,
490252305400,MRSN,3932.46,
490252305400,MWRY,3464.4,
490252305400,RDPK,4573.45,
490252305400,THRM,3713.46,
490251112600,SSXS,275.6,
490251112600,SSXbase,324,
490251112600,SHNNu,700.09,
490251112600,SHNNl,793.86,
490251112600,SHNNbs,863.43,
490251116200,SHNNu,363.73,
490251116200,SHNNl,429.44,
490251116200,SHNNbs,500.39,
490251036700,F2WC,2879.84,
490251036700,F2WCbase,2924.75,
490251036700,StAM,1645.32,
490251036700,StFT,1004.57,
490251036700,SHNNl,304.4,
490251036700,NBRRws,1772.02,
490251036700,CRLL,2225.19,
490251036700,F1WCbase,2587.51,
490251036700,SHNNbs,376.94,
490251036700,SHNNu,213.73,
490251036700,NBRRsg,2007.49,
490251036700,F1WC,2473.98,
490251036700,B1,2703.56,
490251036700,StAM,1640.38,
490251036700,StBR,609.82,
490251036700,StGD,1538.81,
490251056800,F2WCbase,3065.1,
490251056800,F2WC,3003.03,
490251056800,F1WC,2608.53,
490251056800,F1WCbase,2783.18,
490251056800,F1WCBench3Top,2755.38,
490251056800,F1WCBench2Base,2747.55,
490251056800,F1WCBench1Base,2635.46,
490251056800,F1WCBench2Top,2645.02,
490251056800,CRLL,2365.23,
490251056800,NBRRws,1925.55,
490251056800,NBRRsg,2154.94,
490251056800,B1,2835.3,
490251078800,SHNNl,755.29,
490251078800,SHNNu,666.82,
490251078800,CRLL,2620.98,
490251078800,SHNNbs,829.94,
490251078800,NBRRws,2149.55,
490251078800,NBRRsg,2408.28,
490250945000,StFT,893.01,
490250945000,StGD,1436.79,
490250945000,SHNNl,188.23,
490250945000,SHNNu,93.6,
490250945000,SHNNbs,258.68,
490250945000,NBRRws,1669.82,
490250945000,NBRRsg,1885.49,
490250945000,CRLL,2119.27,
490250945000,F1WC,2371.23,
490250945000,F1WCbase,2462.43,
490250945000,B1,2574.54,
490250945000,F2WC,2755.47,
490250945000,F2WCbase,2794.89,
490250945000,StBR,502.46,
490250945000,StAM,1542.71,
490251092000,B Dolo,5516.13,
490251092000,C1 Dolo,5597.65,
490251092000,A Sand,5489.71,
490251092000,OPCH,5434.35,
490251092000,B Sand,5536.74,
490251092000,MNKT,5413.63,
490251092000,F2WC,2972.4,
490251092000,SHNNl,462.56,
490251092000,SHNNu,373.33,
490251092000,F1WC,2586.15,
490251092000,CRLL,2353.93,
490251092000,CRMT,4478.44,
490251092000,ALCV,4564.08,
490251092000,B1,2804.06,
490251092000,SHNNbs,539.56,
490251092000,NBRRws,1893.08,
490251092000,NBRRsg,2129.33,
490251092000,F1WC,2584.18,
490251092000,F1WCbase,2622.19,
490251092000,CRLL,2352,
490251092000,MWRY,3500.7,
490251092000,CRMT,4476.75,
490251092000,MRSN,3967.82,
490251092000,DKOT,3883.91,
490251092000,DKOT,3884.95,
490251092000,LKOT,3958.69,
490251092000,F2WCbase,3050.94,
490251092000,F3WC,3225.15,
490251092000,MRSN,3966.26,
490251092000,MWRY,3501.83,
490251092000,RDPK,4588.79,
490251072600,SHNNu,313.02,
490251072600,SHNNl,397.27,
490251072600,F1WCBench1Base,2613.15,
490251072600,F1WC,2548.23,
490251072600,F2WC,2948.27,
490251072600,B1,2771.98,
490251072600,SHNNbs,470.52,
490251072600,F1WCBench2Base,2710.05,
490251072600,F1WCBench2Top,2661.08,
490251072600,F1WCBench3Top,2718.38,
490251072600,F1WCbase,2727.6,
490251065200,SHNNu,313.03,
490251065200,SHNNl,399.51,
490250638000,SSXbase,267.09,
490250638000,SSXS,216.65,
490250638000,SHNNu,641.78,
490250638000,SHNNl,731.85,
490251118800,SHNNu,425.26,
490251118800,SHNNl,503.58,
490251118800,SHNNbs,581.14,
490251118800,SSXbase,62.53,
490250647700,SHNNl,840.1,
490250647700,SHNNu,749.92,
490250647700,SSXbase,380.18,
490250647700,SSXS,329.35,
490251074000,SHNNu,379.88,
490251074000,SHNNl,470.13,
490251074000,SHNNbs,545.58,
490251069800,SHNNu,359.41,
490251069800,SHNNl,459.13,
490251069800,SHNNbs,531.52,
490251069800,SSXS,80.74,
490251069800,SSXbase,116.06,
490251112700,SHNNu,614.43,
490251112700,SHNNl,706.19,
490251112700,SHNNbs,776.77,
490251112700,SSXbase,241.34,
490251112700,SSXS,193.94,
490251109500,SHNNu,268.32,
490251109500,SHNNl,352.11,
490250952400,F2WC,2791.7,
490250952400,SHNNu,114.94,
490250952400,SHNNl,215.54,
490250952400,SHNNbs,286.1,
490250952400,NBRRws,1699.84,
490250952400,NBRRsg,1918.04,
490250952400,F2WCbase,2825.93,
490250952400,B1,2608.13,
490250952400,F1WC,2408.25,
490250952400,F1WCbase,2492.5,
490250952400,CRLL,2147.42,
490250952400,StBR,528.83,
490250952400,StAM,1576.22,
490250952400,StFT,910.98,
490250952400,StGD,1470.64,
490251118300,F2WCbase,3038.9,
490251118300,F1WC,2576.14,
490251118300,NBRRws,1877.36,
490251118300,F1WCBench2Base,2718.2,
490251118300,F1WCBench3Top,2727.29,
490251118300,SHNNu,472.28,
490251118300,SHNNl,557.21,
490251118300,SSXbase,94.58,
490251118300,SHNNbs,620.91,
490251118300,F2WC,2973.5,
490251118300,F1WCbase,2755.2,
490251118300,B1,2806.02,
490251118300,NBRRsg,2108.92,
490251118300,CRLL,2331.68,
490251118300,F1WCBench1Base,2610.97,
490251118300,F1WCBench2Top,2635.61,
490251065700,SHNNu,283.21,
490251065700,SHNNl,369.79,
490250636700,SHNNu,655.3,
490250636700,SHNNl,743.81,
490250636700,SSXbase,281.47,
490250636700,SSXS,231.39,
490251034800,SHNNu,283.07,
490251034800,SHNNl,372.09,
490251034800,SHNNbs,445.54,
490251070800,SHNNu,469.94,
490251070800,SHNNl,564.31,
490251070800,SSXbase,93.7,
490251070800,SSXS,46.82,
490250646400,SSXS,376.64,
490250646400,SSXbase,419.18,
490250646400,SHNNu,752.9,
490250646400,SHNNl,850.5,
490250646400,SHNNbs,917.31,
490251101800,SHNNu,291.55,
490251101800,SHNNl,377.32,
490252269600,SSXS,148.82,
490252269600,SSXbase,195.96,
490252269600,SHNNu,490.06,
490252269600,SHNNl,587.41,
490252269600,SHNNbs,658.12,
490251110100,SHNNu,292.94,
490251110100,SHNNl,377.61,
490252284300,MNKT,5271.68,
490252284300,OPCH,5292.13,
490252284300,C1 Dolo,5447.62,
490252284300,B Sand,5385.59,
490252284300,B Dolo,5369.1,
490252284300,A Sand,5349.02,
490252284300,B1,2711.89,
490252284300,F2WC,2885.46,
490252284300,F1WCBench1Base,2562.75,
490252284300,F1WC,2486.67,
490252284300,F1WCBench2Base,2647.75,
490252284300,F1WCBench2Top,2596.33,
490252284300,F1WCBench3Top,2654.05,
490252284300,F1WCbase,2666.64,
490252284300,F2WCbase,2966.57,
490251038900,F2WCbase,3051.86,
490251038900,B1,2820.19,
490251038900,F1WCbase,2770.93,
490251038900,CRLL,2347.59,
490251038900,F1WCBench1Base,2631.56,
490251038900,F1WCBench3Top,2759.41,
490251038900,F2WC,2985.45,
490251038900,F1WC,2593.45,
490251038900,NBRRws,1884.23,
490251038900,NBRRsg,2119.78,
490251038900,F1WCBench2Base,2737.94,
490251038900,F1WCBench2Top,2685.1,
490251084500,F2WC,2896.92,
490251084500,F2WCbase,2954.44,
490251084500,StFT,1018.05,
490251084500,NBRRws,1790.56,
490251084500,NBRRsg,2023.49,
490251084500,CRLL,2249.21,
490251084500,F1WC,2500.77,
490251084500,F1WCbase,2607.16,
490251084500,B1,2723.99,
490251084500,StAM,1664.5,
490251084500,StBR,630.8,
490251113900,F1WCBench1Base,2599.64,
490251113900,F1WC,2522.22,
490251113900,SHNNu,300.5,
490251113900,SHNNl,384.77,
490251113900,F2WCbase,2992.29,
490251113900,B1,2745.92,
490251113900,F2WC,2921.69,
490251113900,F1WCBench2Base,2680.92,
490251113900,F1WCBench2Top,2629.86,
490251113900,F1WCBench3Top,2690.29,
490251113900,F1WCbase,2699.81,
490251076900,F1WCbase,2741.07,
490251076900,B1,2790.35,
490251076900,NBRRsg,2089.68,
490251076900,CRLL,2314.51,
490251076900,F1WCBench2Base,2714.6,
490251076900,F1WCBench3Top,2730,
490251076900,F1WCBench2Top,2658.98,
490251076900,F3WC,3203.39,
490251076900,MWRY,3475.4,
490251076900,THRM,3723.68,
490251076900,MDDY,3715.44,
490251076900,DKOT,3868.48,
490251076900,LKOT,3939.12,
490251076900,SHNNl,547.76,
490251076900,SHNNbs,617.5,
490251076900,F2WCbase,3025.22,
490251076900,F2WC,2961.04,
490251076900,F1WC,2563.98,
490251076900,NBRRws,1861.77,
490251076900,F1WCBench1Base,2576.41,
490251076900,F3WCbase,3213.11,
490251076900,MRSN,3952.07,
490250636100,SHNNu,598.93,
490250636100,SHNNl,690.71,
490250636100,SSXbase,289.86,
490250636100,SSXS,240.28,
490251072700,SHNNu,272.94,
490251072700,SHNNl,356.26,
490250967900,SHNNu,768.66,
490251044800,SHNNu,280.61,
490251044800,SHNNl,370.72,
490251044800,SHNNbs,441.26,
490251069900,SHNNbs,683.17,
490251069900,SHNNu,543.94,
490251069900,SHNNl,637.32,
490251069900,SSXbase,169.55,
490251069900,SSXS,119.04,
490251120700,MNKT,5369.12,
490251120700,OPCH,5389.69,
490251120700,C1 Dolo,5534.97,
490251120700,B Sand,5472.76,
490251120700,B Dolo,5452.96,
490251120700,F2WC,2911.81,
490251120700,F1WC,2512.56,
490251120700,B1,2736.39,
490251120700,F1WCBench1Base,2591.74,
490251120700,F1WCBench2Base,2670.97,
490251120700,F1WCBench2Top,2619.89,
490251120700,F1WCBench3Top,2680.36,
490251120700,F1WCbase,2689.4,
490251120700,F2WCbase,2986.84,
490251124600,SHNNu,578.25,
490251124600,SHNNl,662.79,
490251124600,SHNNbs,732.35,
490251124600,SSXbase,204.78,
490251124600,SSXS,155.55,
490252273800,SHNNu,292.12,
490252273800,SHNNl,378.9,
490252273800,SHNNbs,454.4,
490251043900,MNKT,5274.93,
490251043900,A Sand,5343.54,
490251043900,B Sand,5390.56,
490251043900,C1 Dolo,5453.23,
490251043900,B Dolo,5371.36,
490251043900,CRMT,4361.83,
490251043900,THRM,3623.96,
490251043900,LKOT,3815.34,
490251043900,MDDY,3602.99,
490251043900,DKOT,3741.3,
490251043900,MRSN,3827.91,
490251043900,TensleepFluidLevel,52,
490251098300,SHNNu,313.09,
490251098300,SHNNl,394.97,
490251131500,SHNNu,299.72,
490251131500,SHNNl,382.07,
490251036900,F2WC,2904.74,
490251036900,F2WCbase,2958.02,
490251036900,SHNNbs,380.18,
490251036900,SHNNl,307.81,
490251036900,SHNNu,213.85,
490251036900,NBRRws,1819.84,
490251036900,NBRRsg,2021.84,
490251036900,CRLL,2253.56,
490251036900,B1,2723.09,
490251036900,F1WC,2521.92,
490251036900,F1WCbase,2615.68,
490251036900,StAM,1676.31,
490251036900,StGD,1572.53,
490251036900,StBR,622.68,
490251036900,StFT,1004.38,
490251099200,F2WCbase,3032.81,
490251099200,F3WC,3207.83,
490251099200,StBR,931.44,
490251099200,StGD,1831.84,
490251099200,F3WCbase,3220.53,
490251099200,StFT,1305.43,
490251099200,F2WC,2963.07,
490251099200,B1,2799.7,
490251099200,NBRRsg,2116.42,
490251099200,F1WC,2575.02,
490251099200,F1WCbase,2748.1,
490251099200,F1WCBench3Top,2739.88,
490251099200,CRLL,2330.31,
490251043100,B1,2725.87,
490251043100,F1WCBench1Base,2580.44,
490251043100,F1WCBench2Base,2664.91,
490251043100,F1WC,2501.54,
490251043100,F2WCbase,2964.55,
490251043100,F2WC,2888.09,
490251043100,F1WCBench2Top,2610.68,
490251043100,F1WCBench3Top,2673.51,
490251043100,F1WCbase,2681.34,
490250634600,SHNNu,609.55,
490250634600,SHNNl,698.31,
490250634600,SSXbase,232.77,
490250634600,SSXS,181.69,
490250644200,SSXbase,373.22,
490250644200,SSXS,327.27,
490250644200,SHNNu,746.01,
490250644200,SHNNl,842.07,
490250644200,SHNNbs,907.72,
490251088700,F2WC,3159.12,
490251088700,F2WCbase,3204.46,
490251074700,SHNNu,291.89,
490251074700,SHNNl,376.52,
490251034000,SHNNu,284.74,
490251034000,SHNNl,374.29,
490251034000,SHNNbs,445.52,
490252267600,SSXS,400.89,
490252267600,SSXbase,446.64,
490252267600,SHNNu,822.63,
490252267600,SHNNl,904.2,
490252267600,SHNNbs,980.79,
490252347904,NBRRsg,2037.5,
490252347904,CRLL,2262.85,
490252347904,F1WC,2505.13,
490251098400,SHNNl,347.81,
490251098400,SHNNu,264.75,
490251098400,SHNNbs,422.82,
490251037600,F2WCbase,3009.13,
490251037600,F1WC,2559.97,
490251037600,F2WC,2943.66,
490251037600,SHNNu,481.83,
490251037600,SHNNl,573.45,
490251037600,SHNNbs,647.7,
490251037600,F1WC,2556.68,
490251037600,F1WCbase,2574.09,
490251037600,NBRRws,1997.62,
490251037600,NBRRsg,2231,
490251037600,CRLL,2312.85,
490251037600,B1,2785.1,
490251037600,F1WCBench2Top,2611.58,
490251037600,F1WCBench2Base,2703.21,
490251037600,F1WCbase,2732.46,
490251037600,F1WCBench3Top,2720.76,
490251042300,F2WCbase,2899.21,
490251042300,F2WC,2834.72,
490251042300,SHNNbs,364.53,
490251042300,SHNNl,293.54,
490251042300,SHNNu,205.59,
490251042300,NBRRws,1745.86,
490251042300,NBRRsg,1982.05,
490251042300,CRLL,2206.8,
490251042300,F1WC,2449.93,
490251042300,F1WCbase,2556.39,
490251042300,B1,2662.17,
490251042300,F2WCbase,2894.08,
490251042300,StBR,613.54,
490251042300,StFT,994.31,
490251042300,StGD,1515.94,
490251042300,StAM,1615.01,
490251027000,F2WCbase,3161.41,
490251027000,F1WCBench2Top,2848.95,
490251027000,SHNNbs,751.87,
490251027000,SHNNl,678.53,
490251027000,SSXS,243.43,
490251027000,CRLL,2470.47,
490251027000,NBRRws,2138.02,
490251027000,F2WC,3097.05,
490251027000,F1WCBench1Base,2827.09,
490251027000,SHNNu,595.06,
490251027000,StBR,989.58,
490251027000,StFT,1371.85,
490251027000,StGD,1902.71,
490251027000,StAM,2006.09,
490251027000,SSXbase,280.4,
490251027000,B1,2913.54,
490251027000,F1WC,2722.82,
490251027000,F1WCbase,2870.35,
490251081000,SHNNu,311.92,
490251081000,SHNNl,394.71,
490251081000,SHNNbs,465.96,
490251076200,SHNNl,825.51,
490251076200,SHNNu,747.96,
490251076200,SHNNbs,898.09,
490251076200,SSXbase,375.11,
490251076200,SSXS,328.38,
490250642400,SHNNl,811.24,
490250642400,SHNNu,719.46,
490250642400,SSXbase,347.4,
490250642400,SSXS,298.96,
490251058600,SSXbase,243.81,
490251058600,SSXS,202.06,
490251058600,SHNNu,617.35,
490251058600,SHNNl,705.12,
490251058600,SHNNbs,776.83,
490251071700,SHNNu,288.37,
490251071700,SHNNl,375.94,
490251071700,SHNNbs,452.95,
490252345102,NBRRws,1793.86,
490252345102,StAM,1655.98,
490252345102,StGD,1553.81,
490252345102,StFT,1008.1,
490252345102,SHNNl,302.07,
490252345102,SHNNbs,376,
490252345102,StBR,618.54,
490252345102,SHNNu,215.69,
490252345102,NBRRsg,2017.55,
490252345102,CRLL,2238.18,
490252345102,F1WC,2474.86,
490252345102,F1WCbase,2574.15,
490251119400,SHNNbs,728.75,
490251119400,SHNNl,652.73,
490251119400,SHNNu,564.55,
490251025300,F2WCbase,2912.94,
490251025300,F2WC,2849.22,
490251025300,F2WC,2849.53,
490251025300,SHNNu,206.16,
490251025300,SHNNl,294.71,
490251025300,SHNNbs,370.04,
490251025300,NBRRws,1757.68,
490251025300,NBRRsg,1984.98,
490251025300,CRLL,2218.72,
490251025300,F1WC,2464.35,
490251025300,F1WCbase,2566.06,
490251025300,B1,2677.94,
490251025300,F3WC,3091.35,
490251025300,F3WCbase,3100.11,
490251025300,StBR,613.22,
490251025300,StFT,999.27,
490251025300,StAM,1629.21,
490251025300,StGD,1521.9,
490251087200,F1WC,2836.42,
490251087200,B1,3088.2,
490251087200,F2WC,3263.33,
490251087200,F2WCbase,3338.77,
490251087200,F1WCbase,3041.71,
490251088900,F2WCbase,2936.37,
490251088900,F1WC,2475.39,
490251088900,F1WCbase,2594.59,
490251088900,CRLL,2228.85,
490251088900,NBRRsg,2008.96,
490251088900,NBRRws,1776.42,
490251088900,SHNNu,276.34,
490251088900,SHNNbs,380.4,
490251088900,F2WC,2891.09,
490251088900,F3WC,3132.08,
490251088900,F3WCbase,3135.9,
490251088900,B1,2712.87,
490251088900,StAM,1647.21,
490251088900,StBR,620.55,
490251088900,StGD,1546.66,
490251088900,StFT,1003.09,
490251113800,F1WC,2661.18,
490251113800,F2WCbase,3128.23,
490251113800,F2WC,3054.62,
490251113800,NBRRws,1970.94,
490251113800,NBRRsg,2210.99,
490251113800,CRLL,2437.52,
490251113800,F1WC,2662.36,
490251113800,F1WCbase,2783.13,
490251113800,F3WC,3303.91,
490251113800,F3WCbase,3314.9,
490251113800,SHNNu,453.6,
490251113800,SHNNl,541.09,
490251113800,SHNNbs,612.24,
490251113800,SSXbase,79.92,
490251113800,SSXS,41.89,
490251113800,StBR,856.16,
490251113800,StGD,1738.64,
490251113800,F1WCbase,2836.77,
490251113800,F1WCBench3Top,2827.02,
490251113800,F1WCBench2Top,2696.39,
490251113800,F1WCBench2Base,2808.5,
490251113800,StFT,1234.65,
490251113800,StAM,1839.84,
490251113800,B1,2889.15,
490251076600,F2WCbase,3168.33,
490251076600,F2WC,3112.02,
490251081100,SHNNbs,455.36,
490251081100,SHNNl,377.92,
490251081100,SHNNu,302.53,
490251075600,SHNNu,639.23,
490251075600,SHNNl,726.99,
490251075600,SHNNbs,797.83,
490251075600,SSXbase,258.59,
490251075600,SSXS,209.95,
490251023100,SHNNu,791.07,
490251023100,SHNNl,868.29,
490251023100,SHNNbs,943.72,
490251023100,SSXbase,423.82,
490251023100,SSXS,376.23,
490250641500,SSXS,287.24,
490250641500,SSXbase,334.71,
490250641500,SHNNbs,824.59,
490250641500,SHNNl,750.4,
490251076700,SHNNu,590.11,
490251076700,SHNNbs,744.15,
490251076700,NBRRws,2146.36,
490251076700,NBRRsg,2377.05,
490251076700,SHNNl,672.79,
490251076700,StBR,983.13,
490251076700,StFT,1377.3,
490251076700,StGD,1910.77,
490251076700,StAM,2011.58,
490251034100,SHNNbs,434.34,
490251034100,SHNNu,267.1,
490251034100,SHNNl,355.98,
490251035600,SHNNu,448.11,
490251035600,SHNNl,540.54,
490251035600,SHNNbs,611.72,
490251035600,SSXbase,79.3,
490252277000,OPCH,5262.39,
490252277000,MNKT,5243.97,
490252277000,A Sand,5319.27,
490252277000,B Dolo,5337.09,
490252277000,B Sand,5368.77,
490252277000,C1 Dolo,5428.17,
490252277000,F2WC,2854.68,
490252277000,F1WCBench1Base,2542.59,
490252277000,F1WC,2462.72,
490252277000,SHNNu,338.46,
490252277000,SHNNl,390.39,
490252277000,SHNNbs,457.71,
490252277000,F1WCBench2Base,2622.15,
490252277000,B1,2680.68,
490252277000,F1WCBench2Top,2568.74,
490252277000,F1WCBench3Top,2631.96,
490252277000,F1WCbase,2640.77,
490252277000,F2WCbase,2928.61,
490252277000,C2 Sand,5434.89,
490252277000,C4 Dolo,5469.42,
490252277000,C4 Sand,5480.31,
490252277000,C3 Dolo,5445.86,
490252277000,C3 Sand,5457.18,
490252277000,D Dolo,5500,
490252019400,SHNNu,171.8,
490252019400,SHNNbs,341.49,
490252019400,StFT,965.07,
490252019400,StAM,1606.68,
490252019400,NBRRsg,1961.96,
490252019400,F1WC,2425.4,
490252019400,B1,2671.44,
490252019400,F2WCbase,2873.33,
490252019400,SHNNl,272.55,
490252019400,StBR,582.22,
490252019400,NBRRws,1736.07,
490252019400,StGD,1503.81,
490252019400,CRLL,2191.03,
490252019400,F1WCbase,2545.24,
490252019400,F2WC,2851.73,
490252019500,StGD,1448.7,
490252019500,SHNNu,183.83,
490252019500,SHNNbs,351.4,
490252019500,StFT,923.38,
490252019500,F2WC,2803.69,
490252019500,B1,2624.08,
490252019500,F1WCbase,2495.98,
490252019500,SHNNl,276.37,
490252019500,StBR,539.57,
490252019500,NBRRws,1684.48,
490252019500,F2WCbase,2834.06,
490252019500,F1WC,2381.75,
490252019500,CRLL,2136.11,
490252019500,StAM,1548.9,
490252019500,NBRRsg,1911.62,
490252004600,SHNNl,163.14,
490252004600,StBR,483.68,
490252004600,NBRRws,1641.85,
490252004600,StAM,1493.03,
490252004600,CRLL,2089.96,
490252004600,F1WCbase,2446.64,
490252004600,F2WC,2743.16,
490252004600,SHNNu,67.73,
490252004600,SHNNbs,240.41,
490252004600,StFT,865.29,
490252004600,StGD,1391.9,
490252004600,NBRRsg,1862.2,
490252004600,F1WC,2329.18,
490252004600,B1,2575.56,
490252004600,F2WCbase,2786.13,
490251023800,B1,2554.3,
490251023800,F2WC,2720.78,
490251124100,SHNNu,298.41,
490251124100,SHNNl,382.61,
490251124100,SHNNbs,459.01,
490252267400,SHNNbs,754.3,
490252267400,SHNNl,683.35,
490252267400,SHNNu,598.45,
490252267400,SSXbase,232.76,
490252267400,SSXS,187.04,
490251123600,SHNNu,277.62,
490251123600,SHNNl,366.65,
490251123600,SHNNbs,442.03,
490251128800,SHNNu,261.71,
490251128800,SHNNl,349.13,
490251128800,SHNNbs,423.7,
490251121500,SHNNl,339.42,
490251121500,SHNNu,256.76,
