,API,Well_MAE,well_rmse,Easting,Northing
247,490251023300,14.408041546787704,18.42925319472672,796503.2,971068.8
248,490251028100,12.700679175050027,12.700679175050027,804482.7,951996.3
249,490251133000,5.178030032364404,5.178030032364404,801670.6,957093.6
250,490251124700,3.00458413979095,3.487062138718937,800487.6,966045.3
251,490252303100,33.866160221059836,74.21490171195704,802426.9,950770.4
252,490251055700,0.2104021205659592,0.2104021205659592,805164.7,959079.9
253,490252263500,4.397715989074641,4.397715989074641,803531.8,965629.9
254,490251055300,3.7986103728876515,4.415772386807771,803043.1,960411.0
255,490252277000,10.637629535082814,12.341136817850117,801244.0,952438.1
256,490252265600,1.5649647626660226,1.5649647626660226,803225.3,955510.6
257,490251087600,7.681142997526682,9.439157834619891,800387.3,949321.1
258,490251104200,22.391859620135165,27.933816274679867,803732.7,958860.9
259,490251116700,1.6801201819739617,1.7593783552394937,800524.4,961865.3
260,490251082900,3.101155503726659,3.101155503726659,801766.0,958660.9
261,490251030100,14.73024846520957,15.014110611609796,803187.5,948027.4
262,490251095900,16.598729318378446,20.614684978131052,801909.8,947574.7
263,490251070100,4.489202780068354,4.738092374713371,801610.9,964214.9
264,490251122900,1.5407887462179133,1.5407887462179133,802636.2,956590.9
265,490252269600,0.6973605679058892,0.6973605679058892,801223.1,965188.4
266,490251040600,10.336929970319943,11.333435547221134,803628.5,956424.0
267,490252264500,0.5522916314503163,0.5522916314503163,806156.4,961263.3
268,490250634000,0.4599494999088165,0.6170434586088359,807006.8,953294.8
269,490251125200,2.393059200051539,2.393059200051539,802539.5,961961.5
270,490251104400,3.6467348130011032,4.823451845258002,799941.6,953842.4
271,490251119300,12.180244742004106,13.182108431705414,802878.2,950102.1
272,490251055100,3.9586910246580373,3.9586910246580373,804276.0,959806.3
273,490251037500,8.353652461439651,9.236450911958212,794676.9,965721.1
274,490251119200,14.152569107343652,18.0498299074668,797988.4,968229.5
275,490251034800,2.6032264802834106,2.6032264802834106,801002.7,960329.7
276,490252252600,8.375636011925963,9.665980949491896,802591.2,960334.4
277,490251042600,4.052230856915003,5.106791596912169,799768.6,955843.9
278,490251032900,2.6492314610140966,2.6492314610140966,803649.8,957844.2
279,490251042300,5.155471312832196,6.569465591075565,795625.7,968649.6
280,490251031300,113.93617463471219,113.93617463471219,792866.2,973277.8
281,490251101600,3.1263622870678773,3.3114139965034006,792418.4,970988.4
282,490250655700,7.26949201577645,7.26949201577645,802967.8,965586.5
283,490250644100,0.12316008319339744,0.12316008319339744,805614.2,958519.2
284,490251032100,20.730032268740008,23.854085089744668,793759.4,966034.1
285,490251030000,12.646447241329952,12.646447241329952,801733.7,949240.8
286,490251090200,22.841148394459765,30.127322237317262,807354.2,955352.0
287,490250952400,18.239312040022924,20.282852123807803,789946.5,970902.9
288,490251084000,5.587971781171291,5.587971781171291,805281.6,952194.7
289,490251102500,5.010839110162124,5.138508397629498,801987.0,956352.4
290,490251095000,7.308758999790825,9.123094942722377,800371.8,959336.2
291,490251056000,0.5821006116711942,0.5821006116711942,794270.0,968752.0
292,490251084200,10.523490578522342,10.806042749078323,805421.1,952288.4
293,490251088900,13.987745783566425,13.987745783566425,795681.3,973548.7
294,490251130800,4.934753097217708,5.11803784191839,803355.2,958029.6
295,490251093900,16.854339849377084,17.34149681594695,803072.1,955296.2
296,490251136600,6.815681062719705,6.998897053881231,803526.5,958468.8
297,490251079700,8.84512686524431,9.24467693994589,798096.0,968784.1
298,490251043500,9.088861786405687,9.088861786405687,805119.3,951321.5
299,490251069300,10.540989420498741,11.364482485526146,793442.6,975571.6
300,490251081800,32.86957792768832,50.96836102350622,802933.0,950587.9
301,490251041200,1.471131605595474,1.471131605595474,802908.2,959052.0
302,490250953300,1.153816315635595,1.153816315635595,792218.8,972607.6
303,490251101800,5.7845361407571545,5.7845361407571545,801204.5,954203.8
304,490251072500,13.597834683098768,15.596165087800882,798605.6,953185.8
305,490251124600,0.3958422828181938,0.3958422828181938,806140.6,953660.9
306,490251062700,24.127816401052467,30.055350037531287,794184.6,964701.9
307,490252277800,1.3536156848394967,1.3536156848394967,801748.7,959786.5
308,490251036900,8.120427191390604,9.175058057768744,790328.7,969263.9
309,490250653700,63.35947726156655,63.517204299271306,804736.3,963812.4
310,490251084300,1.4802036541514099,1.4802036541514099,805523.8,952257.3
311,490250654000,15.556265898737365,15.556265898737365,803482.8,964343.2
312,490251029100,10.042307760587391,10.042307760587391,801843.2,951937.7
313,490251125600,9.326221576084208,9.326221576084208,803815.4,960676.0
314,490251079300,14.522695162793752,15.536068386977497,794176.3,970871.2
315,490251022100,5.892828782698416,5.894852136855215,792036.7,975389.8
316,490252279100,3.633589364161253,5.076637838556306,792578.3,968666.4
317,490251030800,2.0412128885300262,2.0412128885300262,801520.7,960968.9
318,490251074500,6.191856371765425,6.503150716972931,799280.0,955867.7
319,490252265400,0.8065928948408327,0.8065928948408327,801895.2,959922.4
320,490251089400,2.6537814292860276,2.6537814292860276,801764.9,958715.1
321,490251063700,11.711050335201435,11.711050335201435,802568.4,949968.5
322,490251058500,0.13997768348417594,0.13997768348417594,804259.3,955862.8
323,490252278000,1.8240260808688618,1.8240260808688618,803226.9,955064.9
324,490251002700,24.139998829511416,29.540663120779016,798466.3,960599.0
325,490252255200,0.7400907816954714,0.7400907816954714,803250.4,957389.1
326,490251071500,0.8835368026138894,0.8835368026138894,799797.7,957943.9
327,490251109600,3.7115460258937674,3.7115460258937674,802699.6,955591.4
328,490251100700,7.315761579401624,7.315761579401624,801817.7,955568.2
329,490251123000,3.168989434680043,3.168989434680043,802094.8,957248.9
330,490251001700,30.280409156199084,36.890341272857235,804573.3,945437.1
331,490251110000,1.3575322051547118,1.3575322051547118,799378.3,958015.4
332,490251126000,4.490140555960352,4.490140555960352,803222.3,962089.3
333,490250644600,6.31966323558936,6.31966323558936,805579.2,959748.4
334,490251037100,12.364216270322535,12.790716074009508,799587.9,966199.1
335,490252247600,15.923587998113362,15.923587998113362,804640.6,961318.3
336,490251038700,8.623649682819178,9.585049928100988,794174.7,967705.6
337,490251038000,4.160407221902915,4.160407221902915,799574.2,957491.1
338,490252271300,15.007928566462851,20.8443418342348,802505.8,959896.6
339,490251077600,4.915924453841171,5.40083558204992,804727.7,958128.6
340,490251086600,42.36126918255172,53.64922664857658,802248.8,964445.2
341,490251035000,1.3090407514027902,1.3090407514027902,802292.6,960339.6
342,490251092200,3.884935980566297,3.884935980566297,800930.1,961381.2
343,490251058700,0.06816260395135032,0.06816260395135032,806366.7,952004.3
344,490252264200,2.8962728686165065,2.8962728686165065,804699.0,959466.5
345,490251089100,11.121040655137222,18.842194720043466,803070.2,955096.8
346,490251040300,11.334429437922154,14.908068407589804,802615.8,960033.4
347,490251039200,7.919040691199219,11.087324428266026,794843.9,973333.0
348,490251113300,4.887103517849937,4.887103517849937,803415.1,955595.1
349,490251122100,3.9917476356940824,3.9917476356940824,802482.0,956684.8
350,490251079800,5.077199996589206,7.7041619398754575,792820.6,970605.4
351,490250648000,0.8698429997712083,0.8698429997712083,805586.7,961095.5
352,490251087500,16.228785374020692,22.657458722950036,804993.3,948578.8
353,490251130600,2.426517142839657,2.426517142839657,803534.3,958247.1
354,490251098900,2.0167543543975626,2.0167543543975626,805854.9,951972.8
355,490251086400,11.149276342255234,11.149276342255234,797395.3,958926.8
356,490251127300,0.013279580894050014,0.013279580894050014,802063.0,960011.1
357,490250639500,19.735120109411127,19.778322950281783,806903.6,956474.8
358,490251082600,1.7103175678366824,1.7103175678366824,802258.0,958221.7
359,490251117800,1.473738305930965,1.473738305930965,801996.7,956512.5
360,490251037800,11.714179830983085,11.714179830983085,803775.7,951459.3
361,490251030300,0.9682383420589152,1.1775107146117332,794126.6,975280.3
362,490252258900,3.729095211569984,3.729095211569984,803456.4,954975.2
363,490250634800,1.9406224513732013,2.708101033085955,807643.8,954021.0
364,490250655000,3.065890582221982,3.065890582221982,804204.1,964984.8
365,490250951200,7.267954328306587,7.267954328306587,792055.3,974073.0
366,490252258700,0.42361281776538817,0.42361281776538817,803745.5,954618.1
367,490251064600,12.598487744592603,16.364487645086403,791714.2,969402.5
368,490251107100,4.1004907217732125,4.9572442354707125,804204.5,956387.4
369,490251062000,7.356897519771337,7.356897519771337,805839.9,948100.1
370,490251098400,9.733965701185298,9.733965701185298,801426.7,953088.5
371,490251036100,8.452633115417484,8.452633115417484,802460.1,952503.1
372,490252347904,3.46039380352795,3.46039380352795,795644.8,973928.9
373,490252258500,2.4058057340107553,2.4058057340107553,803765.3,954964.2
374,490251055400,1.0389768779177757,1.0389768779177757,803585.6,961025.8
375,490251039500,1.132806580396391,1.132806580396391,800330.5,960957.5
376,490251040400,7.349682521764104,7.518438455055535,798210.7,968825.3
377,490252244700,0.6611315441705301,0.6611315441705301,802873.6,956124.4
378,490251058300,1.6794184580544425,1.7622165791922575,792325.4,968940.4
379,490251062600,90.11648396113469,90.11648396113469,798264.3,966855.7
380,490251129500,6.543618879910355,6.543618879910355,803413.7,958468.0
381,490251041400,7.154081606098316,8.012308346178,796247.4,968160.2
382,490251028500,5.420464111099136,5.420464111099136,800459.1,959532.6
383,490251037900,5.329857089835741,7.143434532504067,795986.4,971995.8
384,490252255000,1.467898979308302,1.467898979308302,803594.9,956300.6
385,490250958900,0.38107615336139133,0.38107615336139133,809040.2,952109.4
386,490251040500,5.195311313780621,6.002439309886575,794618.6,975931.6
387,490251057100,1.2922029431883857,1.2922029431883857,804434.6,954008.6
388,490250644400,3.9605812948075254,3.9605812948075254,807581.3,959197.4
389,490251001800,13.299714209370336,13.595745276790671,793482.4,973306.7
390,490250634600,2.8208524983465395,2.8208524983465395,806350.2,953957.3
391,490251135100,5.854504881338471,5.854504881338471,801511.3,956866.3
392,490252255800,2.5568613136065323,2.5568613136065323,803230.2,956236.7
393,490251088400,11.159924477239656,16.058030888238218,792423.5,972594.5
394,490251056300,28.11694270216958,28.11694270216958,805087.0,958551.4
395,490252271000,0.4506910592544955,0.4506910592544955,804010.5,956935.3
396,490250635000,38.38857032532724,38.38857032532724,805699.3,953985.5
397,490251132700,1.09538812734354,1.09538812734354,801868.8,956936.8
398,490251129300,0.5692578677053461,0.5692578677053461,803219.7,957724.3
399,490251033900,11.688503517568279,12.457919291801261,800147.5,963611.8
400,490251127600,0.4424876031325766,0.4424876031325766,802587.5,960703.0
401,490251112300,16.171912084519818,20.14427735167797,801590.3,956029.3
402,490251129800,0.37209575310043874,0.37209575310043874,803619.0,958132.1
403,490251106900,1.600468417727825,1.600468417727825,805883.5,960157.2
404,490251077800,10.082578466093613,12.608977793389563,801982.6,953223.3
405,490251102100,1.9191202721203808,1.9912571574391447,803340.6,959568.3
406,490251063200,5.889931887554667,5.889931887554667,804441.3,947422.2
407,490252254100,3.3350928895397374,3.3350928895397374,803355.1,956312.8
408,490251087300,9.541855836676254,10.250076301940688,805815.1,950601.6
409,490252267800,4.871152240049014,6.36031878453337,806118.8,948544.6
410,490251072900,14.434992742628992,14.435215751348276,803443.8,952529.4
411,490251058800,4.446800974256196,4.858830046772213,799088.9,967483.0
412,490251002200,1.8991647527717153,2.4848751322122458,792602.0,969654.3
413,490251109500,8.28758065556849,8.28758065556849,801337.4,955427.0
414,490251122400,5.000418686267949,5.000418686267949,802703.9,955321.0
415,490251113400,8.687884954570412,11.305767303762929,796857.6,968358.5
416,490250636200,1.9716098829530893,1.9716098829530893,807623.1,954711.2
417,490251094300,10.259320120362494,12.087589640433956,802824.5,957858.9
418,490251083700,8.513723076171118,8.513723076171118,805085.2,952175.1
419,490251031800,11.422019516094224,11.422019516094224,801614.6,961625.2
420,490251065900,11.690899449157769,12.653927957267845,793349.6,973082.6
421,490251109300,8.936710688944004,8.936710688944004,800780.1,954268.4
422,490252277200,1.147584487946915,1.147584487946915,802713.2,960860.8
423,490252252500,2.081826845714204,2.0821787719978904,801894.3,960189.0
424,490251109900,10.10081437513827,11.078457110461722,804798.1,954211.5
425,490250968000,0.3461211108469797,0.3461211108469797,806853.2,958577.5
426,490251040800,5.0665184010931625,5.769652760045938,797530.2,969442.8
427,490251021200,77.07081656604441,108.10915992779641,800516.1,958337.6
428,490251122700,7.113303891712349,7.113303891712349,802044.4,954031.5
429,490251059700,3.5889573607969396,4.164433966802811,805697.0,952511.3
430,490251073500,18.081023502360495,18.518282281264444,792923.3,970076.5
431,490251040200,10.154675681564186,10.154675681564186,790969.8,968660.8
432,490251002100,23.61161147959956,23.61161147959956,804320.0,958361.9
433,490251093700,2.0482530389772364,2.2096172377125898,801652.8,959461.0
434,490251032000,1.4278589620089406,1.4278589620089406,802194.6,958895.9
435,490250949100,2.1058780567900612,2.444900446789244,791095.4,974003.5
436,490251090900,5.144024837602956,5.144024837602956,802891.2,954546.1
437,490250647700,0.20076317986695358,0.20076317986695358,806121.7,960842.5
438,490251042400,5.467494878518664,5.467494878518664,798180.4,970116.5
439,490251071600,7.044510217432617,7.044510217432617,799786.0,957134.5
440,490251066000,41.59790622854689,41.601134318935166,807737.0,944057.1
441,490251060100,5.4097889828308325,5.4097889828308325,807154.5,951275.8
442,490251086300,1.918775105908935,1.918775105908935,798815.1,956689.1
443,490251133600,7.233168004261643,7.233168004261643,802312.3,953980.2
444,490251108700,3.2742743353010155,3.2742743353010155,801591.7,952225.7
445,490251028300,4.3420316919082325,4.3420316919082325,799099.5,960939.8
446,490251104100,4.850018347750847,4.850018347750847,805235.7,962014.4
447,490252270400,2.9060830628222902,2.9060830628222902,802442.3,960533.7
448,490251108500,4.260632766060553,4.260632766060553,805024.5,952053.6
449,490251056800,28.034384637322546,33.48960840744182,800915.5,966199.1
450,490252274300,14.696221173586537,14.74054888629221,802875.3,954652.4
451,490251112000,16.704804146842662,17.3871214873555,793487.1,974956.4
452,490250953400,8.412850640372653,8.412850640372653,793322.6,976726.8
453,490251082200,6.071363007380569,6.102538091767912,801934.6,958157.5
454,490251104600,6.781005818261595,8.992132647116126,804196.9,955089.5
455,490251121200,7.584119077768264,7.584119077768264,802333.7,954969.3
456,490251085600,0.5820696498644793,0.5820696498644793,800244.4,961881.9
457,490251028800,4.59155938232152,6.191849248976272,801748.0,957375.7
458,490251109400,17.98089878690007,17.98089878690007,800799.8,953625.6
