API Number,Operator,Well Name,Well Number,Northing,Easting,Well Status,Class,Total Depth,Datum Elevation,Datum Type,State,County,Country,Field,Basin,Lease Name,Ground Elevation,Plugback Depth,Spud Date,Completion Date,Common Well Name,Legal Survey Type,Location
490250633800,U.S. DOE,NPR-3,74-CMX-10-WD,953598.2,802788,AI,O,6864,5195,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5184,,12/28/1951,,74-CMX-10-WD,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 
490250633900,U.S. DOE,NPR-3,75-S-11,953395.6,808280.8,PR,O,1239,5257,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5252,,3/2/1960,,75-S-11,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 11 
490250634000,U.S. DOE,NPR-3,55-S-11,953294.8,807006.8,PR,O,882,5207,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5201,,8/3/1961,,55-S-11,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 11 
490250634100,U.S. DOE,NPR-3,65-S-11,953347.9,807654.9,PA,O,1026,5232,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5227,,3/8/1960,,65-S-11,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 11 
490250634300,U.S. DOE,NPR-3,24-S-11,953956.5,805074.9,PR,O,562,5173,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5168,,7/15/1963,,24-S-11,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 11 
490250634600,U.S. DOE,NPR-3,44-S-11,953957.3,806350.2,PR,O,745,5182,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5177,,7/8/1962,,44-S-11,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 11 
490250634800,U.S. DOE,NPR-3,64-S-11,954021,807643.8,PR,O,1001,5221,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5216,,7/25/1964,,64-S-11,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 11 
490250634900,U.S. DOE,NPR-3,54-S-11,953957.4,806998.2,PR,O,867,5203,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5198,,3/10/1960,,54-S-11,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 11 
490250635000,U.S. DOE,NPR-3,34-S-11,953985.5,805699.3,PR,O,661,5183,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5178,,7/9/1962,,34-S-11,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 11 
490250635800,U.S. DOE,NPR-3,53-S-11,954626.6,806985.3,PR,O,873,5198,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5192,,8/5/1961,,53-S-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490250636000,U.S. DOE,NPR-3,33-S-11,954658.5,805625.9,PR,O,710,5176,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5171,,7/10/1962,,33-S-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490250636100,U.S. DOE,NPR-3,43-S-11,954606.1,806265.6,PR,O,751,5182,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5177,,7/11/1962,,43-S-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490250636200,U.S. DOE,NPR-3,63-S-11,954711.2,807623.1,PR,O,992,5214,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5209,,7/23/1964,,63-S-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490250636500,U.S. DOE,NPR-3,32-S-11,955294.9,805695.7,PR,O,717,5166,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5161,,7/12/1962,,32-S-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490250636700,U.S. DOE,NPR-3,42-S-11,955285,806326.8,PR,O,813,5177,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5172,,8/1/1961,,42-S-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490250637300,U.S. DOE,NPR-3,52-S-11,955311.6,806963,PR,O,868,5191,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5186,,6/30/1962,,52-S-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490250637500,U.S. DOE,NPR-3,61-S-11,956010.4,807675.4,PR,O,1012,5204,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5199,986,7/22/1964,7/23/1964,61-S-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490250637600,U.S. DOE,NPR-3,31-S-11,955925.9,805694,PA,O,760,5163,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5157,,8/9/1961,8/10/1961,31-S-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490250638000,U.S. DOE,NPR-3,41-SX-11,955869.7,806275.4,PR,O,785,5159,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5157,,7/13/1962,7/14/1962,41-SX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490250638200,Mammoth Production,NPR-3,101-Sh-10,955763.6,799120.5,PA,,3250,5257,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5247,124,4/28/1923,5/12/2023,101-SH-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10
490250638400,U.S. DOE,NPR-3,51-S-11,956063.9,806951,PR,O,920,5182,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5176,0,8/7/1961,8/8/1961,51-S-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490250638800,U.S. DOE,NPR-3,68-S-2,956671.2,807589,PA,,1055,5206,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5201,,7/20/1964,,68-S-2,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 2 
490250639100,U.S. DOE,NPR-3,38-S-2,956626.4,805735,PA,,807,5151,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5146,,6/13/1962,,38-S-2,CONGRESS,TWP:      - Range:      - Sec.   
490250639200,U.S. DOE,NPR-3,48-S-2,956569.3,806352.8,PR,,813,5174,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5168,785,8/10/1961,,48-S-2,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 2 
490250639400,U.S. DOE,NPR-3,28-SX-2,956624,804978.1,PR,,1003,5152,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5147,,7/8/1963,,28-SX-2,CONGRESS,TWP:      - Range:      - Sec.   
490250639500,U.S. DOE,NPR-3,58-S-2,956474.8,806903.6,PA,,925,5189,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5184,,6/24/1962,,58-S-2,CONGRESS,TWP:      - Range:      - Sec.   
490250639700,U.S. DOE,NPR-3,67-S-2,957283,807648.7,PR,,1080,5212,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5207,,7/19/1964,,67-S-2,CONGRESS,TWP:      - Range:      - Sec.   
490250639900,Harpel John P Jr.,GOVT 1,GOVT 1,956977.8,797225.2,PA,,3445,5327,KB,Wyoming,Natrona,U.S.A.,Wildcat,Powder River,GOVT,5322,0,11/18/1956,4/12/1957,,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 4 
490250640200,U.S. DOE,NPR-3,47-S-2,957221.3,806315.4,PA,,775,5175,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5170,,6/28/1962,,47-S-2,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 2 
490250640500,U.S. DOE,NPR-3,57-S-2,957237,806950.6,PR,,965,5205,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5200,,8/3/1961,,57-S-2,CONGRESS,TWP:      - Range:      - Sec.   
490250640600,U.S. DOE,NPR-3,37-S-2,957188.4,805545.4,PA,,715,5159,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5154,,6/21/1962,,37-S-2,CONGRESS,TWP:      - Range:      - Sec.   
490250641300,U.S. DOE,NPR-3,66-S-2,957921.8,807551.8,PR,,1085,5209,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5204,1061,7/17/1964,,66-S-2,CONGRESS,TWP:      - Range:      - Sec.   
490250641500,U.S. DOE,NPR-3,46-S-2,957865.6,806091,PA,,830,5156,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5150,,8/12/1961,,46-S-2,CONGRESS,TWP:      - Range:      - Sec.   
490250641800,U.S. DOE,NPR-3,36-S-2,957867.1,805615.4,PR,,738,5143,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5138,,6/22/1962,,36-S-2,CONGRESS,TWP:      - Range:      - Sec.   
490250641900,U.S. DOE,NPR-3,56-S-2,957890.5,806895.5,PR,,942,5179,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5174,,6/23/1962,,56-S-2,CONGRESS,TWP:      - Range:      - Sec.   
490250642200,U.S. DOE,NPR-3,2-S-3,958898.3,800985.3,PA,,355,5166,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5166,,12/22/1917,1/7/1918,2-S-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 
490250642400,U.S. DOE,NPR-3,45-S-2,958513.6,806238.2,PR,,875,5149,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5144,,7/14/1962,,45-S-2,CONGRESS,TWP:      - Range:      - Sec.   
490250642500,U.S. DOE,NPR-3,1-Tp-3,958806.2,799858,PA,,5662,5226,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5216,,1/10/1953,,1-TP-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490250642600,U.S. DOE,NPR-3,65-S-2,958572.6,807608.8,PR,O,1100,5204,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5199,,7/16/1964,,65-S-2,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 2 
490250643300,U.S. DOE,NPR-3,54-S-2,959156.1,806727,PA,,1045,5169,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5169,,3/12/1960,,54-S-2,CONGRESS,TWP:      - Range:      - Sec.   
490250644000,U.S. DOE,NPR-3,34-S-2,959158.8,805574.7,PR,,780,5130,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5125,,7/15/1962,,34-S-2,CONGRESS,TWP:      - Range:      - Sec.   
490250644100,U.S. DOE,NPR-3,35-S-2,958519.2,805614.2,PR,,790,5139,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5133,,8/13/1961,,35-S-2,CONGRESS,TWP:      - Range:      - Sec.   
490250644200,U.S. DOE,NPR-3,44-S-2,959157,806190,PA,,948,5146,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5142,,8/4/1959,,44-S-2,CONGRESS,TWP:      - Range:      - Sec.   
490250644400,U.S. DOE,NPR-3,64-S-2,959197.4,807581.3,PR,,1135,5209,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5204,,7/27/1964,,64-S-2,CONGRESS,TWP:      - Range:      - Sec.   
490250644600,U.S. DOE,NPR-3,33-S-2,959748.4,805579.2,PA,,806,5128,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5119,780,3/14/1960,,33-S-2,CONGRESS,TWP:      - Range:      - Sec.   
490250645000,U.S. DOE,NPR-3,23-S-2,959824,804929.5,PA,,680,5131,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5126,,7/16/1962,,23-S-2,CONGRESS,TWP:      - Range:      - Sec.   
490250645200,U.S. DOE,NPR-3,53-ShX-2,959764.7,806844.9,PR,,986,5170,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5165,,7/16/1963,,53-ShX-2,CONGRESS,TWP:      - Range:      - Sec.   
490250645500,U.S. DOE,NPR-3,63-S-2,959804.8,807558,PA,,1140,5186,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5181,,5/23/1964,,63-S-2,CONGRESS,TWP:      - Range:      - Sec.   
490250646100,Mammoth Production,NPR-3,201-A-2,960085,804987.2,PA,,2660,5121.54,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,,,9/15/1922,,201-A-2,CONGRESS,TWP:      - Range:      - Sec.   
490250646400,U.S. DOE,NPR-3,42-SX-2,960257.6,806240.3,PR,,1300,5150,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5142,,7/14/1964,,42-SX-2,CONGRESS,TWP:      - Range:      - Sec.   
490250646800,U.S. DOE,NPR-3,32-S-2,960453.1,805586.8,PA,,840,5126,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5122,,7/31/1959,,32-S-2,CONGRESS,TWP:      - Range:      - Sec.   
490250647200,U.S. DOE,NPR-3,22-S-2,960424.4,804925,PR,,702,5121,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5115,,8/14/1961,,22-S-2,CONGRESS,TWP:      - Range:      - Sec.   
490250647700,U.S. DOE,NPR-3,41-SX-2,960842.5,806121.7,PR,,862,5140,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5135,,7/19/1963,,41-SX-2,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 2 
490250647900,U.S. DOE,NPR-3,11-SX-2,961057.4,804380.5,PR,,715,5105,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5100,,8/5/1961,,11-SX-2,CONGRESS,TWP:      - Range:      - Sec.   
490250648000,U.S. DOE,NPR-3,31-S-2,961095.5,805586.7,PA,,860,5123,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5118,,3/16/1960,,31-S-2,CONGRESS,TWP:      - Range:      - Sec.   
490250648100,U.S. DOE,NPR-3,21-S-2,961081.2,804922.9,PR,,719,5116,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5111,,7/17/1962,,21-S-2,CONGRESS,TWP:      - Range:      - Sec.   
490250648900,Mammoth Production,NPR-3,201-A-3,958768.4,798924.1,PA,,3110,5215,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,,,9/2/1922,2/18/1923,201-A-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 2  
490250649100,U.S. DOE,NPR-3,38-S-35,961739.7,805569.1,PR,O,837,5119,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5114,,7/20/1963,,38-S-35,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 35
490250649200,U.S. DOE,NPR-3,48-SX-35,961686.3,806134.1,PR,O,946,5128,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5123,,7/14/1964,,48-SX-35,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 2 
490250649300,U.S. DOE,NPR-3,18-S-35,961721,804285.5,PR,O,745,5112,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5107,,7/18/1962,,18-S-35,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 35
490250649800,U.S. DOE,NPR-3,28-S-35,961734.7,804940.8,PR,O,861,5113,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5103,,11/7/1958,,28-S-35,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 35
490250650200,U.S. DOE,NPR-3,17-S-35,962363.7,804257.2,PR,O,815,5101,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5096,,7/19/1962,,17-S-35,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 35
490250650400,U.S. DOE,NPR-3,37-StX-35,962357.1,805452.8,PA,O,2619,5113,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5108,,7/22/1963,,37-STX-35,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 35
490250650600,U.S. DOE,NPR-3,27-S-35,962349.9,804900.1,PR,O,897,5105,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5101,,7/28/1959,,27-S-35,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 35
490250650800,U.S. DOE,NPR-3,47-S-35,962419.3,806233.1,PR,O,1055,5133,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5123,1033,11/3/1958,,47-S-35,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 35
490250651100,U.S. DOE,NPR-3,87-S-34,962359.5,803602.8,PR,O,783,5102,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5097,,8/6/1961,,87-S-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34
490250651600,U.S. DOE,NPR-3,26-S-35,962991.9,804931,PR,O,977,5101,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5101,,3/18/1960,,26-S-35,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 35
490250651700,U.S. DOE,NPR-3,76-S-34,962977.4,802885.1,PR,O,713,5092,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5087,,8/7/1961,,76-S-34,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 34 
490250651800,U.S. DOE,NPR-3,16-S-35,963030,804277.7,PR,O,913,5096,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5091,,3/20/1960,,16-S-35,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 35
490250652600,U.S. DOE,NPR-3,1-Tp-33,964030.5,797367.5,PA,O,5549,5160,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5147,,5/7/1952,,1-TP-33,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 33 
490250652800,U.S. DOE,NPR-3,85-S-34,963610.7,803553.8,PR,O,771,5076,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5071,,7/31/1963,,85-S-34,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 34 
490250652900,U.S. DOE,NPR-3,86-S-34,962943.1,803571.7,PR,O,811,5099,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5094,,7/20/1962,,86-S-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34
490250653000,U.S. DOE,NPR-3,75-S-34,963629,802920.4,PR,O,761,5088,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5083,,8/8/1961,,75-S-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34
490250653700,U.S. DOE,NPR-3,25-S-35,963812.4,804736.3,PA,,916,5102,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5097,,7/24/1963,,25-S-35,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 35
490250653900,U.S. DOE,NPR-3,74-S-34,964276,802916.9,PA,O,690,5049,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5044,,8/9/1961,,74-S-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34
490250654000,U.S. DOE,NPR-3,84-S-34,964343.2,803482.8,PR,O,770,5087,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5083,,2/16/1961,,84-S-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34
490250654500,U.S. DOE,NPR-3,15-S-35,963601.2,804219,PR,O,820,5073,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5069,,2/9/1961,,15-S-35,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 35
490250654800,U.S. DOE,NPR-3,24-S-35,964630.2,804772,PA,O,900,5121,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5116,,8/25/1963,,24-S-35,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 35
490250655000,U.S. DOE,NPR-3,13-S-35,964984.8,804204.1,PA,O,863,5105,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5100,,7/26/1963,,13-S-35,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 35
490250655100,U.S. DOE,NPR-3,83-S-34,964869.8,803417.3,PA,O,800,5094,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5090,,2/14/1961,,83-S-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34
490250655200,U.S. DOE,NPR-3,73-S-34,964918.3,802964.9,PR,O,741,5044,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5040,,2/18/1961,,73-S-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34
490250655700,U.S. DOE,NPR-3,72-S-34,965586.5,802967.8,PA,O,820,5071,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5057,,2/19/1961,,72-S-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34
490250656700,U.S. DOE,NPR-3,81-S-34,965981.7,803426.1,PA,O,850,5072,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5067,,7/27/1963,,81-S-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34
490250656900,U.S. DOE,NPR-3,61-S-34,966241.5,802105.4,PR,O,750,5048,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5043,,8/10/1961,,61-S-34,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 34 
490250657300,U.S. DOE,NPR-3,71-S-34,966255.5,802890.5,PR,O,861,5067,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5063,,2/21/1961,,71-S-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34
490250657800,U.S. DOE,NPR-3,78-SX-27,966839.8,802870.9,PA,O,865,5042,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5038,0,2/23/1961,2/25/1961,78-SX-27,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 27
490250658100,U.S. DOE,NPR-3,88-SX-27,967030.9,803407.6,PA,O,940,5074,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5069,,7/29/1963,7/30/1963,88-SX-27,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 27
490250659000,U.S. DOE,NPR-3,87-SX-27,967580.7,803362.3,PA,O,1000,5087,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5082,,8/11/1961,8/13/1961,87-SX-27,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 27
490250659800,U.S. DOE,NPR-3,62-AX-29,971059.7,791479,PR,O,3060,5009,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4998,3019,7/23/1971,7/28/1971,62-AX-29,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 29 
490250663200,U.S. DOE,NPR-3,57-AX-20,972253.7,791245.3,PA,O,2732,5019,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5011,,7/25/1964,,57-AX-20,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 20
490250664200,Mammoth Production,NPR-3,401-A-20,974057,790748.4,PA,O,2881,5051.7,DF,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5051.7,2695,11/23/1927,,401-A-20,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 20
490250945000,U.S. DOE,NPR-3,41-AX-29,971357.1,790157.1,PA,O,2840,5017,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5007,2828,4/16/1966,6/3/1966,41-AX-29,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 29 
490250949100,U.S. DOE,NPR-3,65-AX-20,974003.5,791095.4,PA,O,2730,5053,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5043,,5/2/1966,,65-AX-20,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 20
490250949200,U.S. DOE,NPR-3,51-AX-29,971447.8,791006.9,PA,O,2823,5007.3,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4997,,4/29/1966,,51-AX-29,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 29 
490250951100,U.S. DOE,NPR-3,72-AX-20,975996.8,791995.3,PA,O,2740,5042,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5032,,5/9/1966,,72-AX-20,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 20 
490250951200,U.S. DOE,NPR-3,75-AX-20,974073,792055.3,PA,I,2750,5016,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5006,,5/4/1966,,75-AX-20,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 20
